Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
chipseq,exponential,0.1,40,55,CRITICALPATH,347.47999999999996,5, 0, 5, 10, 2, 2, 1, 2, 2, 0, 4, 10, 4, 3, 0, 12, 7, 2, 4, 4, 4, 0, 5, 10, 0, 0, 0,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=4; m5.xlarge=10; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=7; m5zn.xlarge=2; r5.2xlarge=4; r5.large=4; r5.xlarge=4; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.1,40,55,CRITICALPATHREVERSE,486.6999999999999,5, 0, 5, 13, 2, 3, 1, 1, 0, 0, 6, 8, 3, 1, 0, 13, 8, 12, 3, 4, 4, 1, 2, 3, 0, 0, 0,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=13; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=6; m5.xlarge=8; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=8; m5zn.xlarge=12; r5.2xlarge=3; r5.large=4; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.1,40,55,RESHIV2,395.7799999999999,5, 0, 5, 10, 2, 2, 1, 1, 1, 0, 10, 12, 2, 2, 0, 11, 6, 8, 3, 6, 5, 1, 2, 3, 0, 0, 0,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=10; m5.xlarge=12; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=6; m5zn.xlarge=8; r5.2xlarge=3; r5.large=6; r5.xlarge=5; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.1,40,55,RESHIV3,347.47999999999996,5, 0, 5, 10, 2, 2, 1, 1, 1, 0, 10, 12, 2, 2, 0, 11, 6, 6, 3, 8, 4, 1, 2, 4, 0, 0, 0,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=10; m5.xlarge=12; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=3; r5.large=8; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.1,40,55,RESHIMAX,503.2,4, 0, 4, 8, 3, 4, 1, 2, 2, 0, 8, 12, 3, 2, 0, 13, 5, 4, 4, 7, 4, 0, 2, 6, 0, 0, 0,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=8; m5.xlarge=12; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=5; m5zn.xlarge=4; r5.2xlarge=4; r5.large=7; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.1,40,55,RESHIFCFS,409.61999999999995,7, 0, 6, 10, 2, 2, 1, 1, 1, 0, 9, 9, 2, 2, 0, 14, 9, 8, 2, 4, 3, 1, 2, 3, 0, 0, 0,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=9; m5.xlarge=9; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=9; m5zn.xlarge=8; r5.2xlarge=2; r5.large=4; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.1,40,56,MINMIN,413.6299999999999,5, 0, 5, 10, 3, 2, 2, 2, 1, 0, 7, 6, 1, 1, 0, 15, 7, 12, 2, 3, 5, 3, 3, 3, 0, 0, 0,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=7; m5.xlarge=6; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=7; m5zn.xlarge=12; r5.2xlarge=2; r5.large=3; r5.xlarge=5; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.1,40,56,MAXMIN,408.21,0, 5, 8, 5, 2, 5, 0, 5, 2, 8, 5, 3, 0, 3, 0, 2, 3, 12, 1, 6, 1, 1, 5, 2, 5, 9, 0,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=8; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=0; i3.large=5; i3.xlarge=2; m5.2xlarge=8; m5.large=5; m5.xlarge=3; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=12; r5.2xlarge=1; r5.large=6; r5.xlarge=1; r5a.2xlarge=1; r5a.large=5; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=9; z1d.xlarge=0}
chipseq,exponential,0.1,40,56,MCT,403.6599999999999,0, 8, 8, 4, 2, 6, 1, 3, 3, 4, 6, 3, 0, 2, 0, 7, 8, 10, 2, 3, 1, 2, 0, 2, 4, 9, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=8; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=1; i3.large=3; i3.xlarge=3; m5.2xlarge=4; m5.large=6; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=8; m5zn.xlarge=10; r5.2xlarge=2; r5.large=3; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=9; z1d.xlarge=0}
chipseq,exponential,0.1,40,56,ROUNDROBIN,726.1999999999999,0, 10, 7, 1, 1, 7, 1, 7, 2, 4, 7, 7, 0, 10, 0, 1, 6, 5, 5, 3, 1, 1, 6, 2, 0, 4, 0,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=7; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=7; i3.2xlarge=1; i3.large=7; i3.xlarge=2; m5.2xlarge=4; m5.large=7; m5.xlarge=7; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=6; m5zn.xlarge=5; r5.2xlarge=5; r5.large=3; r5.xlarge=1; r5a.2xlarge=1; r5a.large=6; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=0}
chipseq,exponential,0.1,40,56,STATIC,363.0199999999999,0, 6, 7, 6, 2, 9, 0, 2, 3, 5, 4, 4, 0, 5, 0, 4, 9, 9, 1, 3, 1, 0, 2, 3, 3, 10, 0,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=7; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=9; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=5; m5.large=4; m5.xlarge=4; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=9; m5zn.xlarge=9; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=0}
chipseq,exponential,0.1,40,56,NOML,335.22999999999996,0, 12, 10, 5, 1, 6, 1, 1, 0, 9, 4, 6, 0, 4, 0, 3, 2, 5, 2, 6, 2, 1, 3, 5, 4, 6, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=10; c5a.xlarge=5; d3.2xlarge=1; d3.xlarge=6; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=9; m5.large=4; m5.xlarge=6; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=5; r5.2xlarge=2; r5.large=6; r5.xlarge=2; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=6; z1d.xlarge=0}
chipseq,exponential,0.1,40,56,TEXTDISTANCE,548.41,0, 6, 7, 3, 2, 4, 1, 5, 0, 12, 10, 8, 0, 4, 0, 3, 4, 6, 4, 3, 4, 2, 3, 2, 3, 2, 0,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=7; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=1; i3.large=5; i3.xlarge=0; m5.2xlarge=12; m5.large=10; m5.xlarge=8; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=6; r5.2xlarge=4; r5.large=3; r5.xlarge=4; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=0}
chipseq,exponential,0.1,40,56,CRITICALPATH,402.11999999999995,0, 4, 10, 5, 2, 6, 2, 6, 2, 4, 2, 6, 0, 5, 0, 5, 7, 9, 2, 6, 2, 0, 3, 2, 3, 5, 0,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=2; i3.large=6; i3.xlarge=2; m5.2xlarge=4; m5.large=2; m5.xlarge=6; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=7; m5zn.xlarge=9; r5.2xlarge=2; r5.large=6; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=5; z1d.xlarge=0}
chipseq,exponential,0.1,40,56,CRITICALPATHREVERSE,482.71999999999997,0, 8, 9, 5, 2, 6, 0, 3, 0, 3, 5, 4, 0, 2, 0, 5, 8, 10, 1, 4, 2, 0, 4, 2, 4, 11, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=9; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=3; m5.large=5; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=8; m5zn.xlarge=10; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=11; z1d.xlarge=0}
chipseq,exponential,0.1,40,56,RESHIV2,397.7,0, 4, 10, 5, 2, 9, 1, 3, 0, 3, 7, 4, 0, 3, 0, 5, 6, 9, 1, 8, 2, 0, 3, 1, 3, 9, 0,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=9; i3.2xlarge=1; i3.large=3; i3.xlarge=0; m5.2xlarge=3; m5.large=7; m5.xlarge=4; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=9; r5.2xlarge=1; r5.large=8; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=9; z1d.xlarge=0}
chipseq,exponential,0.1,40,56,RESHIV3,397.7,0, 4, 10, 5, 2, 11, 1, 3, 0, 3, 8, 4, 0, 3, 0, 5, 6, 9, 1, 8, 2, 0, 3, 1, 3, 6, 0,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=11; i3.2xlarge=1; i3.large=3; i3.xlarge=0; m5.2xlarge=3; m5.large=8; m5.xlarge=4; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=9; r5.2xlarge=1; r5.large=8; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=6; z1d.xlarge=0}
chipseq,exponential,0.1,40,56,RESHIMAX,502.72999999999996,0, 8, 9, 4, 3, 10, 0, 5, 0, 3, 8, 5, 0, 2, 0, 3, 5, 5, 2, 6, 2, 0, 2, 5, 3, 8, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=9; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=10; i3.2xlarge=0; i3.large=5; i3.xlarge=0; m5.2xlarge=3; m5.large=8; m5.xlarge=5; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=5; m5zn.xlarge=5; r5.2xlarge=2; r5.large=6; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=5; z1d.2xlarge=3; z1d.large=8; z1d.xlarge=0}
chipseq,exponential,0.1,40,56,RESHIFCFS,408.68999999999994,0, 7, 11, 5, 2, 7, 1, 3, 1, 3, 7, 6, 0, 2, 0, 5, 10, 7, 1, 4, 1, 0, 2, 1, 3, 9, 0,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=11; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=7; i3.2xlarge=1; i3.large=3; i3.xlarge=1; m5.2xlarge=3; m5.large=7; m5.xlarge=6; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=10; m5zn.xlarge=7; r5.2xlarge=1; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=9; z1d.xlarge=0}
chipseq,exponential,0.1,40,57,MINMIN,416.65999999999997,0, 8, 10, 5, 1, 7, 1, 3, 0, 7, 4, 3, 0, 2, 0, 4, 9, 12, 1, 2, 1, 0, 3, 4, 4, 7, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=10; c5a.xlarge=5; d3.2xlarge=1; d3.xlarge=7; i3.2xlarge=1; i3.large=3; i3.xlarge=0; m5.2xlarge=7; m5.large=4; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=9; m5zn.xlarge=12; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=7; z1d.xlarge=0}
chipseq,exponential,0.1,40,57,MAXMIN,530.5899999999999,8, 0, 3, 4, 0, 0, 2, 4, 2, 4, 7, 6, 1, 1, 2, 13, 11, 9, 3, 0, 2, 4, 2, 0, 0, 3, 7,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=4; m5.large=7; m5.xlarge=6; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=13; m5zn.large=11; m5zn.xlarge=9; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=7}
chipseq,exponential,0.1,40,57,MCT,457.15,8, 0, 4, 4, 0, 0, 1, 2, 4, 2, 6, 4, 1, 1, 2, 17, 18, 11, 1, 0, 1, 1, 1, 0, 0, 3, 6,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=4; m5.2xlarge=2; m5.large=6; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=17; m5zn.large=18; m5zn.xlarge=11; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=6}
chipseq,exponential,0.1,40,57,ROUNDROBIN,547.5799999999999,3, 0, 1, 5, 0, 0, 3, 9, 3, 10, 5, 2, 1, 4, 7, 10, 9, 9, 1, 0, 2, 4, 2, 0, 0, 7, 1,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=9; i3.xlarge=3; m5.2xlarge=10; m5.large=5; m5.xlarge=2; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=7; m5zn.2xlarge=10; m5zn.large=9; m5zn.xlarge=9; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=1}
chipseq,exponential,0.1,40,57,STATIC,346.3,10, 0, 2, 5, 0, 0, 1, 8, 3, 4, 3, 4, 1, 2, 1, 12, 16, 11, 4, 0, 2, 1, 1, 0, 0, 2, 5,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=8; i3.xlarge=3; m5.2xlarge=4; m5.large=3; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=12; m5zn.large=16; m5zn.xlarge=11; r5.2xlarge=4; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=5}
chipseq,exponential,0.1,40,57,NOML,450.17999999999995,12, 0, 5, 5, 0, 0, 2, 0, 0, 6, 7, 6, 2, 3, 7, 9, 7, 8, 1, 0, 1, 6, 1, 0, 0, 4, 6,{c5.2xlarge=12; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=7; m5.xlarge=6; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=7; m5zn.2xlarge=9; m5zn.large=7; m5zn.xlarge=8; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=6; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=6}
chipseq,exponential,0.1,40,57,TEXTDISTANCE,548.41,9, 0, 3, 2, 0, 0, 1, 2, 0, 8, 14, 8, 1, 2, 3, 11, 8, 7, 2, 0, 4, 9, 2, 0, 0, 0, 2,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=0; m5.2xlarge=8; m5.large=14; m5.xlarge=8; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=11; m5zn.large=8; m5zn.xlarge=7; r5.2xlarge=2; r5.large=0; r5.xlarge=4; r5a.2xlarge=9; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,exponential,0.1,40,57,CRITICALPATH,401.36999999999995,10, 0, 4, 4, 0, 0, 4, 4, 3, 4, 5, 5, 1, 3, 3, 9, 15, 8, 2, 0, 2, 1, 3, 0, 0, 2, 6,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=4; i3.large=4; i3.xlarge=3; m5.2xlarge=4; m5.large=5; m5.xlarge=5; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=9; m5zn.large=15; m5zn.xlarge=8; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=6}
chipseq,exponential,0.1,40,57,CRITICALPATHREVERSE,502.37999999999994,7, 0, 4, 4, 0, 0, 1, 2, 0, 2, 7, 4, 1, 1, 2, 11, 20, 15, 2, 0, 2, 3, 1, 0, 0, 4, 5,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=7; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=11; m5zn.large=20; m5zn.xlarge=15; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=5}
chipseq,exponential,0.1,40,57,RESHIV2,400.86,10, 0, 5, 5, 0, 0, 2, 2, 2, 3, 11, 4, 1, 2, 2, 9, 16, 8, 1, 0, 2, 0, 1, 0, 0, 4, 8,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=11; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=16; m5zn.xlarge=8; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=8}
chipseq,exponential,0.1,40,57,RESHIV3,400.86,10, 0, 5, 5, 0, 0, 2, 2, 2, 3, 11, 4, 1, 2, 2, 9, 14, 10, 1, 0, 2, 0, 1, 0, 0, 4, 8,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=11; m5.xlarge=4; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=14; m5zn.xlarge=10; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=8}
chipseq,exponential,0.1,40,57,RESHIMAX,359.92999999999995,8, 0, 5, 5, 0, 0, 2, 4, 2, 3, 10, 6, 1, 2, 3, 12, 11, 9, 1, 0, 1, 1, 2, 0, 0, 4, 6,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=3; m5.large=10; m5.xlarge=6; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=12; m5zn.large=11; m5zn.xlarge=9; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=6}
chipseq,exponential,0.1,40,57,RESHIFCFS,495.80999999999995,10, 0, 5, 4, 0, 0, 2, 3, 2, 2, 6, 4, 0, 1, 2, 10, 21, 10, 2, 0, 1, 1, 1, 0, 0, 6, 5,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=6; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=10; m5zn.large=21; m5zn.xlarge=10; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=5}
chipseq,exponential,0.1,40,58,MINMIN,408.9,8, 0, 5, 4, 0, 0, 2, 2, 2, 4, 8, 4, 0, 1, 2, 12, 18, 14, 2, 0, 1, 1, 1, 0, 0, 3, 4,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=4; m5.large=8; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=18; m5zn.xlarge=14; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4}
chipseq,exponential,0.1,40,58,MAXMIN,525.93,10, 0, 8, 0, 2, 2, 2, 2, 4, 7, 0, 0, 1, 2, 1, 5, 3, 10, 9, 0, 4, 3, 0, 5, 6, 6, 6,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=4; m5.2xlarge=7; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=3; m5zn.xlarge=10; r5.2xlarge=9; r5.large=0; r5.xlarge=4; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=6; z1d.large=6; z1d.xlarge=6}
chipseq,exponential,0.1,40,58,MCT,410.80999999999995,10, 0, 8, 0, 1, 2, 1, 1, 3, 5, 0, 0, 1, 1, 1, 7, 7, 16, 3, 0, 4, 1, 0, 3, 9, 8, 6,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=3; m5.2xlarge=5; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=7; m5zn.xlarge=16; r5.2xlarge=3; r5.large=0; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=9; z1d.large=8; z1d.xlarge=6}
